Transaction_ID,Date,Transaction_Type,Category,Item_Description,Amount_Raw,Tax_Amount,Total_Amount,Payment_Method,Payment_Status,Vendor_Supplier,Priority_Level
4282,2025-08-18,Expense,Marketing,Leaflet printing,27141.44,4885.459199999999,32026.8992,Bank Transfer,Paid,Ali Traders,Low
4283,2025-04-27,Expense,Refunds,Furniture repair,48905.19,8802.9342,57708.124200000006,Check,Paid,JazzCash,Low
4284,2025-01-29,Expense,Electricity Bill,Power bill,7333.97,1320.1146,8654.0846,Bank Transfer,Paid,Metro Karachi,Low
4285,2025-01-30,Income,Refunds,Return payment,3540.65,637.317,4177.967000000001,Bank Transfer,Paid,Retail Client,Low
4286,2025-08-22,Expense,Rent,Shop rent March,30049.98,5408.9964,35458.9764,Cash,Paid,Salaried Staff,High
4287,2025-02-01,Income,Interest,Profit on savings,14848.37,2672.7066,17521.0766,Cash,Paid,Customer Payment,Low
4288,2025-04-02,Expense,Transport,Petrol for delivery,13883.05,2498.949,16381.999,Bank Transfer,Paid,Zong,Low
4289,2025-12-15,Expense,Rent,Office rent payment,65681.93,11822.747399999998,77504.67739999999,Bank Transfer,Paid,Daraz,High
4290,2025-06-10,Expense,Rent,Shop rent March,39017.49,7023.1482,46040.6382,Cash,Paid,Salaried Staff,High
4291,2025-08-12,Expense,Maintenance,AC repair,18792.96,3382.7328,22175.6928,Bank Transfer,Paid,K-Electric,Low
4292,2025-10-10,Expense,Stock Purchase,Raw materials,81645.53,14696.1954,96341.7254,Bank Transfer,Paid,Salaried Staff,Low
4293,2025-02-03,Income,Services,Web development fee,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Customer Payment,Low
4294,2025-04-27,Income,Interest,Profit on savings,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Retail Client,Low
4295,2025-07-07,Expense,Marketing,Leaflet printing,22496.88,4049.4384,26546.3184,EasyPaisa,Paid,Daraz,Low
4297,2025-05-19,Expense,Rent,Office rent payment,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Pending,Daraz,High
4298,2025-05-19,Income,Services,Cleaning service charge,17357.23,3124.3014,20481.5314,EasyPaisa,Paid,Retail Client,Low
4299,2025-06-08,Income,Refunds,Return payment,1390.38,250.2684,1640.6484,Bank Transfer,Paid,Consulting Fee,Low
4300,2025-02-07,Income,Refunds,Profit on savings,46549.33,8378.8794,54928.2094,EasyPaisa,Paid,Customer Payment,Low
4301,2025-07-24,Income,Refunds,Return payment,14640.78,2635.3404,17276.1204,Cash,Paid,Retail Client,Low
4302,2025-06-08,Income,Sales,Service revenue,1716.56,308.9808,2025.5408,EasyPaisa,Paid,Online Sale,Low
4303,2025-08-30,Expense,Rent,Warehouse rent,39678.2,7142.075999999999,46820.276,Bank Transfer,Paid,Foodpanda,High
4304,2025-11-01,Income,Services,Web development fee,4476.5,805.77,5282.27,Bank Transfer,Pending,Consulting Fee,Low
4306,2025-11-20,Income,Refunds,Customer refund,8283.27,1490.9886,9774.2586,Bank Transfer,Pending,Consulting Fee,Low
4307,2025-06-06,Income,Services,Web development fee,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Retail Client,Low
4308,2025-08-22,Income,Sales,Consulting income,37701.72,6786.3096,44488.0296,EasyPaisa,Paid,Online Sale,Low
4309,2025-02-26,Income,Refunds,Profit on savings,24867.78,4476.2004,29343.9804,Bank Transfer,Paid,Online Sale,Low
4310,2025-05-15,Income,Sales,Consulting income,22413.89,4034.5002,26448.3902,EasyPaisa,Paid,Customer Payment,Low
4311,2025-11-01,Expense,Electricity Bill,Power bill,20701.38,3726.2484,24427.6284,Check,Paid,JazzCash,Low
4312,2025-04-07,Income,Services,Cleaning service charge,10538.94,1897.0092,12435.9492,Check,Paid,Retail Client,Low
4313,2025-09-10,Expense,Rent,Warehouse rent,75056.84,13510.231199999998,88567.07119999999,EasyPaisa,Pending,Daraz,High
4314,2025-05-10,Expense,Refunds,Raw materials,41696.45,7505.360999999999,49201.811,EasyPaisa,Paid,Careem,Low
4315,2025-06-06,Income,Refunds,Consulting income,4363.01,785.3418,5148.3518,Bank Transfer,Paid,Online Sale,Low
4316,2025-03-09,Income,Sales,Service revenue,31658.46,5698.5228,37356.9828,Bank Transfer,Pending,Consulting Fee,Low
4317,2025-11-15,Expense,Maintenance,Furniture repair,46196.12,8315.3016,54511.4216,Check,Pending,Metro Karachi,Low
4318,2025-10-22,Income,Refunds,Customer refund,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Retail Client,Low
4319,2025-10-19,Income,Services,Web development fee,4547.01,818.4618,5365.4718,Check,Paid,Customer Payment,Low
4320,2025-05-02,Expense,Maintenance,AC repair,19485.79,3507.4422,22993.2322,Cash,Pending,JazzCash,Low
4321,2025-07-17,Expense,Maintenance,Furniture repair,30648.13,5516.6634,36164.7934,Check,Paid,Zong,Low
4322,2025-10-15,Income,Interest,Bank interest,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Online Sale,Low
4323,2025-09-28,Expense,Maintenance,AC repair,49290.23,8872.2414,58162.4714,Cash,Paid,Imtiaz Mall,Low
4324,2025-04-19,Income,Sales,Consulting income,15895.95,2861.271,18757.221,Bank Transfer,Paid,Retail Client,Low
4325,2025-08-04,Income,Interest,Bank interest,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Online Sale,Low
4326,2025-11-24,Income,Sales,Service revenue,781.45,140.661,922.111,Check,Paid,Customer Payment,Low
4327,2025-01-14,Expense,Transport,Vehicle maintenance,7126.4,1282.752,8409.152,Check,Paid,Foodpanda,Low
4328,2025-02-22,Income,Sales,Service revenue,30043.05,5407.749,35450.799,Bank Transfer,Pending,Retail Client,Low
4329,2025-05-03,Income,Interest,Profit on savings,24338.96,4381.0128,28719.9728,Cash,Paid,Retail Client,Low
4330,2025-04-27,Income,Interest,Bank interest,14025.63,2524.6134,16550.2434,Bank Transfer,Pending,Retail Client,Low
4331,2025-12-07,Expense,Transport,Fuel charges,-7524.0,-1354.32,-8878.32,Check,Pending,K-Electric,Low
4332,2025-12-31,Expense,Salaries,Monthly payroll,132526.8,23854.824,156381.62399999998,EasyPaisa,Paid,JazzCash,Low
4333,2025-07-26,Income,Sales,Product sale,41270.87,7428.756600000001,48699.6266,Bank Transfer,Pending,Online Sale,Low
4334,2025-12-13,Expense,Marketing,Billboard rent,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,SSGC,Low
4335,2025-07-19,Expense,Maintenance,Furniture repair,2373.79,427.2822,2801.0722,Bank Transfer,Paid,Zong,Low
4336,2025-02-21,Expense,Marketing,Facebook ads,8595.61,1547.2098,10142.8198,Check,Paid,Daraz,Low
4337,2025-12-17,Expense,Transport,Vehicle maintenance,6292.7,1132.686,7425.385999999999,Bank Transfer,Paid,Daraz,Low
4338,2025-11-23,Income,Services,Cleaning service charge,23019.66,4143.5388,27163.1988,Bank Transfer,Paid,Retail Client,Low
4339,2025-07-14,Income,Refunds,Return payment,49869.27,8976.468599999998,58845.7386,Bank Transfer,Paid,Customer Payment,Low
4340,2025-03-23,Income,Services,Cleaning service charge,32941.36,5929.4448,38870.8048,Check,Paid,Retail Client,Low
4341,2025-10-09,Income,Refunds,Product sale,2923.52,526.2336,3449.7536,Bank Transfer,Paid,Online Sale,Low
4342,2025-01-10,Income,Sales,Product sale,44137.5,7944.75,52082.25,Cash,Paid,Retail Client,Low
4343,2025-01-06,Expense,Maintenance,Furniture repair,7048.22,1268.6796,8316.8996,Bank Transfer,Paid,K-Electric,Low
4344,2025-07-19,Expense,Transport,Petrol for delivery,6617.71,1191.1878,7808.8978,Check,Paid,SSGC,Low
4345,2025-11-29,Income,Refunds,Return payment,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,Consulting Fee,Low
4346,2025-05-19,Expense,Rent,Office rent payment,55747.88,10034.6184,65782.4984,Bank Transfer,Paid,Shell,High
4347,2025-04-10,Income,Interest,Profit on savings,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Customer Payment,Low
4348,2025-08-17,Income,Interest,Profit on savings,27085.43,4875.3774,31960.8074,Check,Paid,Consulting Fee,Low
4349,2025-05-18,Expense,Transport,Fuel charges,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,Daraz,Low
4350,2025-08-13,Income,Interest,Bank interest,17148.05,3086.649,20234.699,Cash,Paid,Retail Client,Low
4351,2025-11-21,Income,Sales,Service revenue,-7237.0,-1302.66,-8539.66,Check,Paid,Customer Payment,Low
4352,2025-04-12,Income,Interest,Profit on savings,39913.34,7184.401199999999,47097.7412,Bank Transfer,Paid,Retail Client,Low
4353,2025-05-23,Expense,Maintenance,AC repair,29668.85,5340.392999999999,35009.242999999995,EasyPaisa,Paid,K-Electric,Low
4354,2025-02-28,Expense,Marketing,Billboard rent,15558.14,2800.4652,18358.6052,Check,Paid,JazzCash,Low
4355,2025-08-13,Income,Interest,Bank interest,22262.67,4007.2806,26269.9506,Bank Transfer,Pending,Customer Payment,Low
4356,2025-03-17,Expense,Marketing,Facebook ads,33202.22,5976.3996,39178.6196,Cash,Paid,JazzCash,Low
4357,2025-08-19,Expense,Refunds,AC repair,21174.62,3811.4316,24986.0516,Bank Transfer,Paid,Zong,Low
4358,2025-03-11,Income,Services,Cleaning service charge,44361.95,7985.150999999999,52347.101,EasyPaisa,Paid,Customer Payment,Low
4359,2025-05-17,Expense,Salaries,Part-time wages,107801.39,19404.2502,127205.6402,Bank Transfer,Paid,JazzCash,Low
4360,2025-11-09,Income,Interest,Profit on savings,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Customer Payment,Low
4361,2025-02-04,Income,Interest,Profit on savings,38504.19,6930.7542,45434.944200000005,EasyPaisa,Paid,Online Sale,Low
4362,2025-02-05,Income,Refunds,Customer refund,33278.16,5990.0688,39268.2288,Bank Transfer,Paid,Retail Client,Low
4364,2025-11-16,Income,Sales,Product sale,2263.8,407.484,2671.284,EasyPaisa,Paid,Retail Client,Low
4365,2025-05-22,Expense,Maintenance,AC repair,33564.06,6041.5308,39605.5908,Check,Paid,Metro Karachi,Low
4366,2025-02-09,Income,Interest,Bank interest,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Retail Client,Low
4367,2025-03-27,Income,Sales,Service revenue,6196.51,1115.3718,7311.8818,Bank Transfer,Paid,Customer Payment,Low
4368,2025-08-26,Income,Services,Cleaning service charge,95449.50910461828,17180.91163883129,112630.42074344956,Check,Pending,Customer Payment,Low
4369,2025-10-12,Income,Interest,Bank interest,7927.81,1427.0058,9354.8158,Cash,Paid,Consulting Fee,Low
4370,2025-08-16,Expense,Salaries,Monthly payroll,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,JazzCash,Low
4371,2025-09-22,Income,Refunds,Customer refund,29038.52,5226.9336,34265.4536,Cash,Paid,Online Sale,Low
4372,2025-05-21,Income,Services,Cleaning service charge,27799.88,5003.9784,32803.8584,Check,Pending,Customer Payment,Low
4373,2025-07-10,Expense,Rent,Office rent payment,72337.38,13020.7284,85358.1084,Bank Transfer,Paid,Foodpanda,High
4374,2025-06-14,Expense,Transport,Vehicle maintenance,6855.42,1233.9756,8089.3956,Check,Paid,Foodpanda,Low
4375,2025-12-04,Income,Interest,Profit on savings,41916.54,7544.9772,49461.5172,Check,Paid,Customer Payment,Low
4376,2025-03-03,Income,Sales,Product sale,2802.2,504.396,3306.5959999999995,Bank Transfer,Paid,Customer Payment,Low
4377,2025-05-20,Expense,Rent,Warehouse rent,30005.02,5400.9036,35405.9236,Cash,Pending,Metro Karachi,High
4378,2025-10-30,Income,Services,Cleaning service charge,42148.44,7586.7192,49735.1592,EasyPaisa,Paid,Consulting Fee,Low
4379,2025-12-03,Expense,Electricity Bill,KE invoice,22235.5,4002.39,26237.89,Check,Paid,K-Electric,Low
4380,2025-12-14,Income,Sales,Service revenue,10234.09,1842.1362,12076.2262,Check,Paid,Retail Client,Low
4381,2025-06-19,Income,Sales,Service revenue,34790.73,6262.3314,41053.061400000006,EasyPaisa,Paid,Consulting Fee,Low
4382,2025-08-18,Expense,Salaries,Staff salaries Feb,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Daraz,Low
4383,2025-08-16,Income,Refunds,Customer refund,17810.14,3205.8252,21015.9652,EasyPaisa,Paid,Consulting Fee,Low
4384,2025-05-09,Expense,Stock Purchase,Raw materials,139610.36,25129.8648,164740.22479999997,Check,Pending,Metro Karachi,Low
4385,2025-05-25,Income,Interest,Profit on savings,42464.2,7643.556,50107.756,Bank Transfer,Paid,Online Sale,Low
4386,2025-01-17,Income,Services,Cleaning service charge,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,Retail Client,Low
4387,2025-05-07,Expense,Refunds,Warehouse rent,64518.78,11613.3804,76132.1604,EasyPaisa,Pending,Zong,Low
4388,2025-05-14,Income,Services,Web development fee,18819.61,3387.5298,22207.1398,Check,Paid,Customer Payment,Low
4389,2025-12-16,Income,Refunds,Customer refund,29098.72,5237.7696,34336.4896,Check,Paid,Retail Client,Low
4390,2025-03-15,Expense,Electricity Bill,KE invoice,14991.93,2698.5474,17690.4774,Check,Paid,Careem,Low
4391,2025-09-20,Expense,Salaries,Staff salaries Feb,143017.88,25743.2184,168761.09840000002,Bank Transfer,Paid,Zong,Low
4392,2025-07-28,Expense,Electricity Bill,K-Electric Bill,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Salaried Staff,Low
4393,2025-04-06,Income,Services,Web development fee,49048.81,8828.7858,57877.5958,Check,Paid,Retail Client,Low
4395,2025-09-07,Income,Refunds,Return payment,49452.04,8901.3672,58353.4072,Cash,Pending,Customer Payment,Low
4396,2025-12-26,Income,Refunds,Profit on savings,49975.15,8995.527,58970.677,EasyPaisa,Paid,Customer Payment,Low
4397,2025-05-08,Income,Services,Cleaning service charge,25566.94,4602.0492,30168.9892,Cash,Paid,Consulting Fee,Low
4398,2025-09-01,Income,Interest,Profit on savings,19293.54,3472.8372,22766.377200000003,Cash,Paid,Retail Client,Low
4399,2025-12-20,Expense,Marketing,Leaflet printing,9920.6,1785.708,11706.308,Check,Paid,K-Electric,Low
4400,2025-07-26,Income,Interest,Bank interest,24005.29,4320.9522,28326.2422,EasyPaisa,Paid,Online Sale,Low
4401,2025-02-17,Expense,Marketing,Facebook ads,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,JazzCash,Low
4403,2025-12-18,Expense,Marketing,Facebook ads,24718.29,4449.2922,29167.5822,Check,Paid,Zong,Low
4404,2025-09-14,Expense,Refunds,AC repair,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Shell,Low
4405,2025-03-11,Income,Interest,Bank interest,8261.6,1487.088,9748.688,Bank Transfer,Paid,Retail Client,Low
4406,2025-04-19,Income,Sales,Product sale,17344.72,3122.0496000000003,20466.7696,Bank Transfer,Paid,Retail Client,Low
4408,2025-03-20,Expense,Salaries,Monthly payroll,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,Daraz,Low
4409,2025-09-24,Income,Interest,Bank interest,31518.78,5673.3804,37192.1604,Cash,Paid,Retail Client,Low
4410,2025-12-16,Income,Interest,Bank interest,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Retail Client,Low
4411,2025-03-23,Expense,Marketing,Billboard rent,37263.75,6707.474999999999,43971.225,Check,Pending,Ali Traders,Low
4412,2025-06-21,Expense,Transport,Vehicle maintenance,10762.56,1937.2608,12699.8208,Bank Transfer,Paid,Imtiaz Mall,Low
4413,2025-06-18,Expense,Electricity Bill,Power bill,14003.63,2520.6534,16524.2834,Check,Pending,Careem,Low
4414,2025-01-12,Expense,Transport,Petrol for delivery,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,JazzCash,Low
4415,2025-08-01,Expense,Refunds,K-Electric Bill,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,Daraz,Low
4416,2025-08-07,Expense,Transport,Fuel charges,14864.77,2675.6586,17540.4286,Cash,Pending,SSGC,Low
4417,2025-11-29,Expense,Rent,Shop rent March,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,K-Electric,High
4418,2025-10-03,Expense,Maintenance,Furniture repair,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Salaried Staff,Low
4419,2025-06-07,Expense,Maintenance,Furniture repair,33311.63,5996.0934,39307.7234,Cash,Pending,Zong,Low
4420,2025-07-28,Income,Services,Cleaning service charge,5499.34,989.8812,6489.2212,Bank Transfer,Paid,Customer Payment,Low
4421,2025-12-27,Income,Services,Cleaning service charge,17084.19,3075.1541999999995,20159.3442,Cash,Paid,Retail Client,Low
4422,2025-04-02,Income,Interest,Profit on savings,38046.39,6848.3502,44894.7402,Bank Transfer,Paid,Customer Payment,Low
4423,2025-02-05,Income,Sales,Product sale,2169.7,390.546,2560.246,EasyPaisa,Pending,Customer Payment,Low
4424,2025-08-26,Expense,Transport,Vehicle maintenance,13503.92,2430.7056,15934.6256,Bank Transfer,Paid,Careem,Low
4425,2025-08-10,Income,Sales,Consulting income,8233.15,1481.967,9715.117,EasyPaisa,Paid,Customer Payment,Low
4426,2025-02-18,Income,Interest,Bank interest,8790.1,1582.218,10372.318,Check,Paid,Retail Client,Low
4427,2025-03-31,Expense,Electricity Bill,Power bill,24798.57,4463.7426,29262.3126,Check,Paid,Salaried Staff,Low
4428,2025-07-30,Expense,Maintenance,AC repair,35940.04,6469.2072,42409.2472,Bank Transfer,Paid,Daraz,Low
4429,2025-11-23,Expense,Rent,Shop rent March,69647.27,12536.5086,82183.7786,Bank Transfer,Pending,Ali Traders,High
4430,2025-12-18,Income,Refunds,Product sale,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,Consulting Fee,Low
4431,2025-12-17,Expense,Stock Purchase,Inventory restock,136046.56,24488.3808,160534.94079999998,Bank Transfer,Paid,Salaried Staff,Low
4432,2025-07-29,Income,Refunds,Return payment,19016.41,3422.9538,22439.3638,EasyPaisa,Paid,Customer Payment,Low
4433,2025-01-15,Expense,Marketing,Billboard rent,34853.67,6273.660599999999,41127.3306,Check,Pending,Daraz,Low
4434,2025-02-19,Income,Services,Cleaning service charge,1747.73,314.5914,2062.3214,Bank Transfer,Pending,Customer Payment,Low
4435,2025-07-30,Expense,Stock Purchase,Raw materials,120086.01,21615.4818,141701.4918,Bank Transfer,Paid,Careem,Low
4437,2025-09-10,Income,Refunds,Customer refund,32561.82,5861.1276,38422.9476,Bank Transfer,Paid,Retail Client,Low
4438,2025-08-08,Income,Interest,Bank interest,43039.49,7747.1082,50786.5982,Check,Pending,Online Sale,Low
4439,2025-12-17,Income,Refunds,Customer refund,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Customer Payment,Low
4440,2025-06-01,Income,Services,Cleaning service charge,37684.23,6783.1614,44467.3914,EasyPaisa,Paid,Consulting Fee,Low
4441,2025-10-13,Income,Refunds,Profit on savings,49093.94,8836.9092,57930.8492,Cash,Paid,Online Sale,Low
4442,2025-12-16,Income,Refunds,Customer refund,6352.01,1143.3618,7495.3718,Check,Pending,Online Sale,Low
4443,2025-05-29,Income,Sales,Service revenue,38417.74,6915.1932,45332.9332,Check,Paid,Online Sale,Low
4444,2025-10-23,Expense,Rent,Office rent payment,69882.28,12578.810399999998,82461.0904,Check,Paid,Zong,High
4445,2025-04-10,Expense,Marketing,Facebook ads,5334.66,960.2388,6294.8988,Check,Paid,Careem,Low
4446,2025-09-08,Income,Interest,Bank interest,20972.2,3774.996,24747.196,Cash,Paid,Retail Client,Low
4447,2025-02-02,Income,Refunds,Customer refund,27283.25,4910.985,32194.235,EasyPaisa,Paid,Retail Client,Low
4448,2025-02-22,Expense,Electricity Bill,KE invoice,12697.63,2285.5734,14983.2034,Check,Paid,JazzCash,Low
4449,2025-09-16,Expense,Electricity Bill,Power bill,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,K-Electric,Low
4450,2025-01-07,Income,Services,Cleaning service charge,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Retail Client,Low
4451,2025-12-18,Income,Sales,Product sale,41394.18,7450.9524,48845.1324,Bank Transfer,Paid,Online Sale,Low
4452,2025-12-18,Expense,Maintenance,AC repair,45005.8,8101.044,53106.844000000005,EasyPaisa,Paid,Daraz,Low
4453,2025-04-07,Income,Refunds,Return payment,15150.56,2727.1008,17877.660799999998,Check,Paid,Consulting Fee,Low
4454,2025-06-26,Income,Refunds,Return payment,20527.12,3694.8816,24222.0016,EasyPaisa,Paid,Retail Client,Low
4455,2025-06-29,Expense,Marketing,Leaflet printing,27262.51,4907.251799999999,32169.7618,Bank Transfer,Paid,Ali Traders,Low
4456,2025-05-10,Expense,Transport,Vehicle maintenance,10859.33,1954.6794,12814.0094,Bank Transfer,Pending,K-Electric,Low
4457,2025-01-28,Income,Services,Web development fee,41832.66,7529.8788,49362.5388,Check,Paid,Consulting Fee,Low
